ANO_OCORRENCIA;MES_OCORRENCIA;UF;MUNICIPIO;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;TIPO_OCORRENCIA;MAIS_1000_MIL_HAB;TOTAL
2025;01;AC;ACRELÂNDIA                         ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;36                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;AC;CRUZEIRO DO SUL                    ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;28                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;AC;FEIJÓ                              ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;28                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;AC;RIO BRANCO                         ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;36/.22LR (duplo cano)                             ;Extravio/Perda de Arma de Fogo                                            ;S;2
2025;01;AC;RIO BRANCO                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Roubo de Arma de Fogo                                                     ;S;1
2025;01;AC;RIO BRANCO                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;S;4
2025;01;AL;ARAPIRACA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;S;1
2025;01;AL;MACEIÓ                             ;Pistola                                           ;TALA (TALLERES DE ARMAS LIVIANAS ARGENTINAS)                          ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;S;1
2025;01;AL;MACEIÓ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Sub Judice                                                                ;S;1
2025;01;AL;MACEIÓ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Extravio/Perda de Arma de Fogo                                            ;S;1
2025;01;AL;MACEIÓ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;AL;MACEIÓ                             ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Sub Judice                                                                ;S;1
2025;01;AL;MACEIÓ                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apostilada no Exercito                                                    ;S;1
2025;01;AL;MACEIÓ                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Roubo de Arma de Fogo                                                     ;S;1
2025;01;AL;MATRIZ DE CAMARAGIBE               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2025;01;AL;VIÇOSA                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;AM;MANAUS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Arrecadação                                                               ;S;1
2025;01;AM;MANAUS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;AM;MANAUS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;AM;MANAUS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Roubo de Arma de Fogo                                                     ;S;1
2025;01;AM;MANAUS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9x19mm                                            ;Furto de Arma de Fogo                                                     ;S;1
2025;01;AM;PRESIDENTE FIGUEIREDO              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Furto de Arma de Fogo                                                     ;N;1
2025;01;AM;PRESIDENTE FIGUEIREDO              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Furto de Arma de Fogo                                                     ;N;1
2025;01;AM;TEFÉ                               ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;16                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;AP;MACAPÁ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;AP;MACAPÁ                             ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2025;01;AP;MAZAGÃO                            ;Espingarda                                        ;BAIKAL (IZHEVSK MECHANICAL PLANT)                                     ;12                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;AP;MAZAGÃO                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9x19mm                                            ;Apreensão de Arma de Fogo                                                 ;N;2
2025;01;BA;ALAGOINHAS                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;CAMAÇARI                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;CAPIM GROSSO                       ;Pistola                                           ;CZ (CESKOSLOVENSKA ZBROJOVKA)                                         ;.380 ACP                                          ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;BA;CASA NOVA                          ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;BA;DOM MACEDO COSTA                   ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Apostilada no Exercito                                                    ;N;1
2025;01;BA;ESPLANADA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Campanha do Desarmamento                                                  ;N;1
2025;01;BA;EUNÁPOLIS                          ;Espingarda                                        ;H. LAPORT (HENRIQUE LAPORT)                                           ;.32                                               ;Roubo de Arma de Fogo                                                     ;S;1
2025;01;BA;FEIRA DE SANTANA                   ;Espingarda                                        ;TOROS ARMS                                                            ;12                                                ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;BA;FEIRA DE SANTANA                   ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;FEIRA DE SANTANA                   ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;BA;FEIRA DE SANTANA                   ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;FEIRA DE SANTANA                   ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;IBICARAÍ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;BA;JEQUIÉ                             ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;JEQUIÉ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;JEQUIÉ                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;JEREMOABO                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;BA;MANOEL VITORINO                    ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;N;2
2025;01;BA;SALVADOR                           ;Espingarda                                        ;PARDUS                                                                ;12                                                ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Extravio/Perda de Arma de Fogo                                            ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;SALVADOR                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;BA;SALVADOR                           ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apostilada no Exercito                                                    ;S;1
2025;01;BA;SERRINHA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;BA;SERRINHA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;BA;SERROLÂNDIA                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Extravio/Perda de Arma de Fogo                                            ;N;1
2025;01;BA;VITÓRIA DA CONQUISTA               ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;CE;CANINDÉ                            ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2025;01;CE;CASCAVEL                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2025;01;CE;CRATEÚS                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;N;1
2025;01;CE;CRATEÚS                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Roubo de Arma de Fogo                                                     ;S;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apostilada no Exercito                                                    ;S;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.45                                               ;Furto de Arma de Fogo                                                     ;S;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;7,65mm                                            ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;CE;FORTALEZA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;CE;FORTALEZA                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;CE;HORIZONTE                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2025;01;CE;HORIZONTE                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;CE;IRAUÇUBA                           ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;CE;JUAZEIRO DO NORTE                  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;CE;JUAZEIRO DO NORTE                  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;CE;MARACANAÚ                          ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Extravio/Perda de Arma de Fogo                                            ;S;1
2025;01;CE;MORADA NOVA                        ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Campanha do Desarmamento                                                  ;N;1
2025;01;CE;QUIXADÁ                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;CE;RUSSAS                             ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2025;01;CE;RUSSAS                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2025;01;CE;RUSSAS                             ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;N;1
2025;01;CE;RUSSAS                             ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;CE;SOBRAL                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apostilada no Exercito                                                    ;S;1
2025;01;CE;SOBRAL                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;DF;BRASÍLIA                           ;Espingarda                                        ;MAVERICK (BY MOSSBERG)                                                ;12                                                ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;DF;BRASÍLIA                           ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;28                                                ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;DF;BRASÍLIA                           ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;28                                                ;Furto de Arma de Fogo                                                     ;S;1
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Apreensão de Arma de Fogo                                                 ;S;3
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;2
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Campanha do Desarmamento                                                  ;S;2
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;S;4
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Apreensão de Arma de Fogo                                                 ;S;2
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;7,65mm                                            ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;DF;BRASÍLIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;4
2025;01;DF;BRASÍLIA                           ;Pistolao                                          ;IMBEL                                                                 ;28                                                ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;DF;BRASÍLIA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;S;3
2025;01;DF;BRASÍLIA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;2
2025;01;DF;BRASÍLIA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Extravio/Perda de Arma de Fogo                                            ;S;1
2025;01;DF;BRASÍLIA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apreensão de Arma de Fogo                                                 ;S;2
2025;01;DF;BRASÍLIA                           ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.17                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;ES;ARACRUZ                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Apreensão de Arma de Fogo                                                 ;S;2
2025;01;ES;BARRA DE SÃO FRANCISCO             ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Campanha do Desarmamento                                                  ;N;1
2025;01;ES;BOA ESPERANÇA                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Roubo de Arma de Fogo                                                     ;N;1
2025;01;ES;CACHOEIRO DE ITAPEMIRIM            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;ES;CACHOEIRO DE ITAPEMIRIM            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;2
2025;01;ES;CACHOEIRO DE ITAPEMIRIM            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;ES;CARIACICA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;2
2025;01;ES;CARIACICA                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Furto de Arma de Fogo                                                     ;S;1
2025;01;ES;COLATINA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;ES;JAGUARÉ                            ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;ES;JAGUARÉ                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Recuperação de Arma de Fogo                                               ;N;1
2025;01;ES;JAGUARÉ                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;22LR/22MAG                                        ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;ES;LINHARES                           ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Recuperação de Arma de Fogo                                               ;S;1
2025;01;ES;MARATAÍZES                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;ES;PIÚMA                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;ES;SERRA                              ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.45                                               ;Furto de Arma de Fogo                                                     ;S;1
2025;01;ES;SERRA                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;ES;SERRA                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;3
2025;01;ES;SERRA                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Campanha do Desarmamento                                                  ;S;1
2025;01;ES;SERRA                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;ES;SÃO DOMINGOS DO NORTE              ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;ES;SÃO GABRIEL DA PALHA               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;ES;SÃO MATEUS                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;ES;SÃO MATEUS                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2025;01;ES;VILA VELHA                         ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Campanha do Desarmamento                                                  ;S;1
2025;01;ES;VILA VELHA                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apostilada no Exercito                                                    ;S;1
2025;01;ES;VITÓRIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;ES;VITÓRIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;ES;VITÓRIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Roubo de Arma de Fogo                                                     ;S;1
2025;01;GO;ALEXÂNIA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;GO;ANÁPOLIS                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;S;1
2025;01;GO;ANÁPOLIS                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Campanha do Desarmamento                                                  ;S;2
2025;01;GO;ANÁPOLIS                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Furto de Arma de Fogo                                                     ;S;1
2025;01;GO;CALDAS NOVAS                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;GO;COCALZINHO DE GOIÁS                ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;GO;GOIATUBA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2025;01;GO;GOIÂNIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;3
2025;01;GO;GOIÂNIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Extravio/Perda de Arma de Fogo                                            ;S;1
2025;01;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Extravio/Perda de Arma de Fogo                                            ;S;1
2025;01;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Furto de Arma de Fogo                                                     ;S;1
2025;01;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;S;6
2025;01;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apreensão de Arma de Fogo                                                 ;S;1
2025;01;GO;ITABERAÍ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2025;01;GO;JARAGUÁ                            ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Furto de Arma de Fogo                                                     ;N;1
2025;01;GO;JATAÍ                              ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.357 Mag                                          ;Apostilada no Exercito                                                    ;S;1
2025;01;GO;JATAÍ                              ;Carabina/Fuzil                                    ;TAURUS ARMAS S.A.                                                     ;5,56x45mm                                         ;Recuperação de Arma de Fogo                                               ;S;1
